,Incr_rate,HousePriceIndex,FutureGrowth,FutureValue,Appreciation
4105,115.06410256410255,0.05,1.05,342553.9713750001,74153.97137500008
4106,140.13377926421404,0.047,1.047,361341.5007458019,74141.5007458019
4107,169.07131011608624,0.042,1.042,398614.6866960649,74114.68669606489
4108,37.05722070844686,0.053,1.053,325596.58811102394,74096.58811102394
4109,228.3400809716599,0.042,1.042,398491.8470391478,74091.8470391478
4110,144.67178175618074,0.047,1.047,361089.87017425185,74089.87017425185
4111,169.89247311827958,0.039,1.039,425480.33738662035,74080.33738662035
4112,132.71523178807948,0.039,1.039,425480.33738662035,74080.33738662035
4113,189.0374331550802,0.042,1.042,398369.00738223066,74069.00738223066
4114,87.71106941838649,0.065,1.065,274154.3413494665,74054.34134946647
4115,132.43712055507373,0.05,1.05,342043.4587500001,74043.4587500001
4116,87.45328350240257,0.039,1.039,425117.09293239156,74017.09293239156
4117,102.18894009216591,0.039,1.039,424996.01144764863,73996.01144764863
4118,125.87168758716875,0.042,1.042,397877.6487545622,73977.6487545622
4119,115.57922769640479,0.042,1.042,397754.80909764505,73954.80909764505
4120,114.30317848410758,0.039,1.039,424511.685508677,73911.68550867698
4121,105.38957234915057,0.039,1.039,424511.685508677,73911.68550867698
4122,128.22857142857143,0.065,1.065,273606.30668410024,73906.30668410024
4123,119.72062448644208,0.05,1.05,341277.6898125001,73877.68981250009
4124,161.68782673637043,0.039,1.039,424269.5225391911,73869.52253919112
4125,201.39794967381172,0.042,1.042,397263.4504699766,73863.45046997658
4126,157.01923076923077,0.05,1.05,341150.0616562501,73850.0616562501
4127,147.92944785276075,0.042,1.042,397140.61081305944,73840.61081305944
4128,148.31880448318805,0.065,1.065,273195.28068507556,73795.28068507556
4129,125.94405594405596,0.042,1.042,396894.9314992252,73794.9314992252
4130,80.42929292929293,0.047,1.047,359580.08674495184,73780.08674495184
4131,166.6920731707317,0.039,1.039,423664.11511547654,73764.11511547654
4132,155.4014598540146,0.039,1.039,423664.11511547654,73764.11511547654
4133,225.83249243188698,0.042,1.042,396649.252185391,73749.25218539097
4134,79.55523672883787,0.053,1.053,324043.0457423033,73743.04574230331
4135,185.6637168141593,0.042,1.042,396526.4125284738,73726.41252847383
4136,183.31870061457417,0.042,1.042,396403.5728715567,73703.57287155668
4137,132.87112561174553,0.047,1.047,359202.64088762685,73702.64088762685
4138,124.62627852084974,0.047,1.047,359202.64088762685,73702.64088762685
4139,173.33854573885847,0.039,1.039,423300.87066124775,73700.87066124775
4140,160.26143790849673,0.065,1.065,272784.2546860509,73684.25468605087
4141,122.41379310344827,0.042,1.042,396157.89355772245,73657.89355772245
4142,103.26864147088865,0.065,1.065,272647.2460197093,73647.24601970927
4143,156.4610866372981,0.039,1.039,422937.626207019,73637.62620701903
4144,131.44292893036612,0.042,1.042,396035.0539008053,73635.0539008053
4145,119.9181446111869,0.042,1.042,396035.0539008053,73635.0539008053
4146,76.37326273990735,0.05,1.05,340129.0364062501,73629.03640625009
4147,156.38766519823787,0.039,1.039,422816.5447222761,73616.5447222761
4148,99.56656346749226,0.042,1.042,395912.2142438882,73612.21424388821
4149,122.29299363057325,0.039,1.039,422574.38175279024,73574.38175279024
4150,136.92170818505338,0.05,1.05,339873.7800937501,73573.7800937501
4151,110.43478260869566,0.05,1.05,339746.1519375001,73546.15193750011
4152,246.98275862068962,0.042,1.042,395543.69527313684,73543.69527313684
4153,56.685499058380415,0.053,1.053,323136.81269388297,73536.81269388297
4154,310.96681096681095,0.047,1.047,358321.9338872018,73521.93388720183
4155,119.4461925739459,0.039,1.039,422211.1372985615,73511.13729856152
4156,199.90680335507923,0.042,1.042,395298.0159593026,73498.0159593026
4157,109.64169381107492,0.042,1.042,395298.0159593026,73498.0159593026
4158,140.25316455696202,0.047,1.047,358196.11860142683,73496.11860142683
4159,93.21321321321321,0.042,1.042,395175.17630238546,73475.17630238546
4160,200.17226528854434,0.039,1.039,421968.97432907566,73468.97432907566
4161,163.78968253968253,0.05,1.05,339363.26746875007,73463.26746875007
4162,156.64263645726055,0.053,1.053,322618.96523764275,73418.96523764275
4163,30.951129795060435,0.053,1.053,322618.96523764275,73418.96523764275
4164,119.58677685950414,0.05,1.05,339108.0111562501,73408.01115625008
4165,134.63611859838275,0.039,1.039,421605.7298748469,73405.72987484687
4166,96.47546648237734,0.047,1.047,357692.85745832685,73392.85745832685
4167,133.01997649823736,0.065,1.065,271688.18535531836,73388.18535531836
4168,92.53318584070797,0.039,1.039,421484.64839010395,73384.64839010395
4169,76.63144810441268,0.047,1.047,357567.04217255185,73367.04217255185
4170,75.13839959738299,0.039,1.039,421363.5669053611,73363.56690536108
4171,123.05555555555556,0.042,1.042,394560.97801779985,73360.97801779985
4172,127.5064267352185,0.05,1.05,338852.7548437501,73352.7548437501
4173,75.08833922261485,0.065,1.065,271551.1766889768,73351.17668897682
4174,96.2904498816101,0.053,1.053,321971.6559173425,73271.65591734252
4175,83.13696612665686,0.053,1.053,321971.6559173425,73271.65591734252
4176,138.91891891891893,0.05,1.05,338469.8703750001,73269.87037500012
4177,168.4518828451883,0.042,1.042,394069.6193901314,73269.61939013138
4178,194.24216765453005,0.039,1.039,420758.15948164643,73258.15948164643
4179,113.14800901577762,0.047,1.047,356937.9657436769,73237.96574367688
4180,170.13996889580093,0.039,1.039,420637.0779969035,73237.0779969035
4181,110.41792852816474,0.039,1.039,420637.0779969035,73237.0779969035
4182,79.42238267148014,0.053,1.053,321712.7321892224,73212.73218922241
4183,170.69256756756758,0.042,1.042,393701.10041938,73201.10041938
4184,141.34036144578312,0.042,1.042,393701.10041938,73201.10041938
4185,114.6684527796383,0.042,1.042,393701.10041938,73201.10041938
4186,114.02805611222445,0.042,1.042,393578.26076246286,73178.26076246286
4187,154.099560761347,0.039,1.039,420273.8335426748,73173.83354267478
4188,56.16113744075829,0.065,1.065,270866.133357269,73166.13335726899
4189,48.15035799522673,0.053,1.053,321453.80846110237,73153.80846110237
4190,161.2951807228916,0.039,1.039,420152.75205793185,73152.75205793185
4191,99.92942836979535,0.047,1.047,356434.70460057684,73134.70460057684
4192,99.64763918252291,0.047,1.047,356434.70460057684,73134.70460057684
4193,117.9714091218516,0.042,1.042,393332.5814486286,73132.58144862863
4194,109.41792020928712,0.042,1.042,393332.5814486286,73132.58144862863
4195,139.54751131221718,0.05,1.05,337831.7295937501,73131.72959375009
4196,79.09336941813261,0.05,1.05,337831.7295937501,73131.72959375009
4197,86.23939679547597,0.065,1.065,270729.1246909274,73129.12469092739
4198,129.82107355864812,0.039,1.039,419910.589088446,73110.589088446
4199,115.00309981401115,0.039,1.039,419910.589088446,73110.589088446
4200,67.87196206283343,0.047,1.047,356308.88931480184,73108.88931480184
4201,106.73822301729278,0.039,1.039,419789.50760370307,73089.50760370307
4202,160.92165898617512,0.047,1.047,356183.07402902684,73083.07402902684
4203,107.54491017964072,0.039,1.039,419668.4261189602,73068.4261189602
4204,36.11416026344676,0.053,1.053,321065.4228689222,73065.42286892218
4205,99.31464174454828,0.042,1.042,392964.06247787725,73064.06247787725
4206,64.6371976647206,0.065,1.065,270455.1073582443,73055.1073582443
4207,200.5639097744361,0.042,1.042,392841.2228209601,73041.2228209601
4208,77.3667711598746,0.047,1.047,355931.44345747685,73031.44345747685
4209,203.79310344827587,0.05,1.05,337321.2169687501,73021.21696875012
4210,147.9362101313321,0.05,1.05,337321.2169687501,73021.21696875012
4211,166.63886572143454,0.042,1.042,392718.383164043,73018.38316404301
4212,156.56697009102731,0.065,1.065,270318.0986919027,73018.0986919027
4213,79.04624277456648,0.053,1.053,320806.4991408021,73006.49914080207
4214,140.98816979819065,0.039,1.039,419305.1816647314,73005.18166473141
4215,157.32342007434946,0.039,1.039,419063.01869524556,72963.01869524556
4216,150.1174628034456,0.042,1.042,392349.86419329164,72949.86419329164
4217,188.97243107769424,0.039,1.039,418820.85572575976,72920.85572575976
4218,174.66243050039714,0.039,1.039,418699.7742410168,72899.77424101683
4219,142.68629254829807,0.05,1.05,336683.0761875001,72883.07618750009
4220,182.20408163265307,0.039,1.039,418578.6927562739,72878.6927562739
4221,161.47540983606555,0.042,1.042,391858.5055656231,72858.50556562311
4222,94.75627769571639,0.05,1.05,336555.4480312501,72855.4480312501
4223,162.53799392097264,0.039,1.039,418336.52978678804,72836.52978678804
4224,94.95268138801262,0.053,1.053,320029.7279564418,72829.72795644181
4225,97.83827061649319,0.053,1.053,319900.26609238173,72800.26609238173
4226,41.35338345864661,0.047,1.047,354799.10588550183,72799.10588550183
4227,181.64763458401305,0.039,1.039,418094.36681730225,72794.36681730225
4228,108.3886541943271,0.039,1.039,418094.36681730225,72794.36681730225
4229,151.5759312320917,0.05,1.05,336172.5635625001,72772.56356250012
4230,92.3913043478261,0.042,1.042,391367.14693795465,72767.14693795465
4231,105.21920668058455,0.065,1.065,269359.0380275118,72759.0380275118
4232,106.84210526315789,0.065,1.065,269222.02936117025,72722.02936117025
4233,217.8743961352657,0.05,1.05,335917.30725000007,72717.30725000007
4234,97.91499599037691,0.053,1.053,319511.8805002016,72711.8805002016
4235,48.34636199639206,0.053,1.053,319382.4186361416,72682.41863614158
4236,158.7837837837838,0.039,1.039,417367.8779088447,72667.87790884468
4237,118.85714285714286,0.039,1.039,417367.8779088447,72667.87790884468
4238,106.1602870813397,0.039,1.039,417367.8779088447,72667.87790884468
4239,116.79506933744221,0.047,1.047,354044.21417085186,72644.21417085186
4240,51.22699386503068,0.053,1.053,319123.4949080215,72623.49490802147
4241,203.71517027863777,0.065,1.065,268811.00336214557,72611.00336214557
4242,112.56771397616467,0.065,1.065,268811.00336214557,72611.00336214557
4243,77.20836142953472,0.05,1.05,335406.7946250001,72606.7946250001
4244,213.947128532361,0.039,1.039,417004.63345461595,72604.63345461595
4245,180.68459657701712,0.039,1.039,417004.63345461595,72604.63345461595
4246,108.63674851820491,0.053,1.053,318994.0330439614,72594.03304396139
4247,102.798353909465,0.053,1.053,318994.0330439614,72594.03304396139
4248,86.50234741784037,0.042,1.042,390384.42968261766,72584.42968261766
4249,130.03502626970226,0.05,1.05,335279.1664687501,72579.1664687501
4250,81.77121771217712,0.053,1.053,318864.57117990137,72564.57117990137
4251,195.53488372093025,0.042,1.042,390261.5900257005,72561.59002570051
4252,79.49419002050581,0.05,1.05,335151.5383125001,72551.53831250011
4253,159.69811320754715,0.039,1.039,416641.38900038716,72541.38900038716
4254,105.45073375262055,0.065,1.065,268536.9860294624,72536.98602946242
4255,69.67608545830461,0.053,1.053,318735.1093158413,72535.10931584128
4256,290.68150208623086,0.047,1.047,353415.1377419768,72515.13774197683
4257,103.49112426035502,0.039,1.039,416399.22603090137,72499.22603090137
4258,120.41666666666666,0.042,1.042,389893.0710549492,72493.07105494919
4259,161.84310738766183,0.039,1.039,416278.14454615844,72478.14454615844
4260,85.99062133645955,0.042,1.042,389770.23139803205,72470.23139803205
4261,99.941792782305,0.039,1.039,415914.90009192965,72414.90009192965
4262,91.59836065573771,0.047,1.047,352911.87659887684,72411.87659887684
4263,154.74777448071217,0.039,1.039,415793.8186071867,72393.81860718672
4264,173.828125,0.047,1.047,352786.06131310185,72386.06131310185
4265,144.9953227315248,0.05,1.05,334258.1412187501,72358.1412187501
4266,174.34052757793765,0.039,1.039,415551.6556377009,72351.65563770093
4267,128.3433133732535,0.039,1.039,415551.6556377009,72351.65563770093
4268,159.9242424242424,0.039,1.039,415430.574152958,72330.574152958
4269,96.99021820917983,0.05,1.05,334130.5130625001,72330.5130625001
4270,145.62178072111845,0.04,1.04,406118.7388211201,72318.73882112012
4271,258.95691609977325,0.042,1.042,388910.3537996122,72310.3537996122
4272,153.28,0.042,1.042,388910.3537996122,72310.3537996122
4273,72.79457125231339,0.047,1.047,352408.6154557768,72308.6154557768
4274,113.11074918566774,0.05,1.05,334002.8849062501,72302.88490625011
4275,103.81619937694704,0.05,1.05,334002.8849062501,72302.88490625011
4276,123.97126061397779,0.039,1.039,415188.41118347214,72288.41118347214
4277,220.19583843329252,0.05,1.05,333875.2567500001,72275.25675000012
4278,144.3335709194583,0.039,1.039,415067.3296987292,72267.32969872921
4279,153.728949478749,0.042,1.042,388664.6744857779,72264.67448577791
4280,59.427828348504555,0.053,1.053,317440.4906752408,72240.49067524081
4281,78.1031190324634,0.047,1.047,352031.1695984518,72231.16959845182
4282,96.03223806571606,0.042,1.042,388418.9951719437,72218.99517194368
4283,180.96800656275636,0.039,1.039,414704.0852445005,72204.08524450049
4284,111.28932757557064,0.039,1.039,414704.0852445005,72204.08524450049
4285,164.52859350850076,0.039,1.039,414461.92227501463,72161.92227501463
4286,160.89939024390242,0.039,1.039,414461.92227501463,72161.92227501463
4287,197.08372530573848,0.042,1.042,387927.6365442752,72127.63654427521
4288,65.85365853658537,0.053,1.053,316922.6432190006,72122.6432190006
4289,143.31436699857753,0.039,1.039,414219.7593055288,72119.75930552877
4290,99.24242424242425,0.042,1.042,387681.9572304409,72081.95723044092
4291,101.11764705882354,0.039,1.039,413977.5963360429,72077.59633604292
4292,158.667676003028,0.039,1.039,413735.4333665571,72035.43336655712
4293,126.30208333333333,0.05,1.05,332726.6033437501,72026.60334375012
4294,100.86393088552916,0.047,1.047,351024.6473122518,72024.6473122518
4295,48.663101604278076,0.065,1.065,266618.86470068054,72018.86470068054
4296,93.03135888501743,0.04,1.04,404415.42475776013,72015.42475776013
4297,96.62107803700724,0.053,1.053,316404.7957627604,72004.79576276039
4298,76.66135034556088,0.04,1.04,404293.7594675201,71993.75946752011
4299,101.83215130023642,0.039,1.039,413493.27039707126,71993.27039707126
4300,185.24886877828055,0.042,1.042,387190.59860277246,71990.59860277246
4301,197.12153518123668,0.047,1.047,350647.2014549268,71947.2014549268
4302,154.64025026068822,0.053,1.053,316145.87203464034,71945.87203464034
4303,153.11572700296736,0.039,1.039,413130.0259428425,71930.02594284248
4304,152.5536639526277,0.039,1.039,413130.0259428425,71930.02594284248
4305,149.84646878198566,0.053,1.053,316016.41017058026,71916.41017058026
4306,114.68777484608619,0.053,1.053,316016.41017058026,71916.41017058026
4307,144.41314553990608,0.05,1.05,332216.0907187501,71916.09071875009
4308,78.7548138639281,0.047,1.047,350395.5708833768,71895.57088337681
4309,152.03252032520325,0.039,1.039,412887.8629733567,71887.86297335668
4310,50.52436767427514,0.053,1.053,315886.94830652024,71886.94830652024
4311,177.51322751322752,0.042,1.042,386576.40031818685,71876.40031818685
4312,142.5597532767926,0.042,1.042,386453.5606612697,71853.5606612697
4313,215.53398058252426,0.05,1.05,331833.2062500001,71833.2062500001
4314,128.22931785195937,0.042,1.042,386330.7210043526,71830.72100435261
4315,88.26254826254825,0.053,1.053,315628.02457840013,71828.02457840013
4316,263.60725720384204,0.039,1.039,412524.6185191279,71824.6185191279
4317,99.2836676217765,0.047,1.047,350018.1250260518,71818.12502605183
4318,146.45441389290883,0.039,1.039,412403.53703438496,71803.53703438496
4319,27.863312054074353,0.039,1.039,412282.45554964204,71782.45554964204
4320,58.38751625487646,0.053,1.053,315369.10085028,71769.10085028003
4321,97.85894206549118,0.042,1.042,385962.20203360124,71762.20203360124
4322,62.35294117647059,0.04,1.04,402955.44127488014,71755.44127488014
4323,95.57907845579079,0.042,1.042,385839.3623766841,71739.36237668409
4324,149.5964783565664,0.039,1.039,411919.2110954133,71719.21109541331
4325,132.37704918032787,0.039,1.039,411919.2110954133,71719.21109541331
4326,139.98470948012232,0.042,1.042,385593.68306284986,71693.68306284986
4327,110.10709504685407,0.042,1.042,385593.68306284986,71693.68306284986
4328,28.730158730158728,0.053,1.053,314980.7152580999,71680.7152580999
4329,91.44144144144144,0.039,1.039,411677.04812592745,71677.04812592745
4330,108.25206301575395,0.047,1.047,349263.2333114018,71663.2333114018
4331,90.89481946624804,0.053,1.053,314851.2533940398,71651.25339403981
4332,137.83169067475362,0.042,1.042,385348.0037490156,71648.00374901562
4333,64.10408042578356,0.047,1.047,349137.4180256268,71637.4180256268
4334,182.84762697751873,0.039,1.039,411313.8036716987,71613.80367169873
4335,60.29023746701847,0.053,1.053,314592.3296659197,71592.32966591971
4336,225.85193889541716,0.047,1.047,348885.7874540768,71585.78745407681
4337,124.71812662619254,0.05,1.05,330684.5528437501,71584.5528437501
4338,102.32408005164622,0.042,1.042,384979.48477826425,71579.48477826425
4339,81.47075854082223,0.042,1.042,384979.48477826425,71579.48477826425
4340,123.06805074971166,0.065,1.065,264974.7607045818,71574.7607045818
4341,69.38633193863319,0.053,1.053,314462.8678018597,71562.86780185968
4342,64.90156143923966,0.053,1.053,314462.8678018597,71562.86780185968
4343,237.63702801461633,0.047,1.047,348759.9721683018,71559.97216830181
4344,151.3145965548504,0.047,1.047,348759.9721683018,71559.97216830181
4345,150.66469719350073,0.039,1.039,410950.55921746994,71550.55921746994
4346,88.87033945464663,0.039,1.039,410950.55921746994,71550.55921746994
4347,110.08339651250947,0.047,1.047,348634.1568825268,71534.15688252682
4348,118.62113402061856,0.039,1.039,410829.477732727,71529.47773272701
4349,146.92429022082018,0.042,1.042,384610.96580751287,71510.96580751287
4350,197.0227670753065,0.039,1.039,410708.3962479841,71508.39624798408
4351,68.43940714908456,0.065,1.065,264700.74337189866,71500.74337189866
4352,84.33451118963487,0.042,1.042,384488.1261505957,71488.12615059572
4353,153.81736526946108,0.039,1.039,410587.3147632412,71487.31476324121
4354,77.15930902111324,0.047,1.047,348382.5263109768,71482.52631097683
4355,83.54087709799674,0.039,1.039,410466.2332784983,71466.23327849829
4356,135.7950263752826,0.042,1.042,384365.28649367864,71465.28649367864
4357,139.86135181975737,0.047,1.047,348256.71102520183,71456.71102520183
4358,90.04120879120879,0.047,1.047,348130.8957394268,71430.89573942678
4359,84.46666666666667,0.047,1.047,348130.8957394268,71430.89573942678
4360,118.29896907216495,0.039,1.039,410224.07030901243,71424.07030901243
4361,85.60490045941806,0.053,1.053,313815.55848155945,71415.55848155945
4362,174.02912621359224,0.039,1.039,410102.9888242695,71402.9888242695
4363,99.25986842105263,0.053,1.053,313686.09661749937,71386.09661749937
4364,84.53922315308454,0.053,1.053,313686.09661749937,71386.09661749937
4365,158.47808105872622,0.042,1.042,383873.9278660101,71373.92786601011
4366,148.84393063583815,0.05,1.05,329663.5275937501,71363.5275937501
4367,83.28912466843501,0.047,1.047,347753.4498821018,71353.44988210179
4368,473.2110091743119,0.042,1.042,383751.088209093,71351.08820909302
4369,123.51387054161162,0.039,1.039,409739.7443700408,71339.74437004077
4370,147.31800766283524,0.05,1.05,329535.8994375001,71335.8994375001
4371,54.10566518141311,0.053,1.053,313427.17288937926,71327.17288937926
4372,129.16666666666669,0.053,1.053,313297.71102531924,71297.71102531924
4373,76.95473251028807,0.05,1.05,329280.6431250001,71280.64312500012
4374,68.84816753926701,0.05,1.05,329280.6431250001,71280.64312500012
4375,54.24581005586592,0.047,1.047,347376.0040247768,71276.0040247768
4376,149.07885040530581,0.039,1.039,409255.41843106906,71255.41843106906
4377,49.90700557966522,0.053,1.053,313038.78729719913,71238.78729719913
4378,154.40456769983686,0.042,1.042,383136.8899245074,71236.88992450741
4379,134.32732316227464,0.039,1.039,409134.33694632613,71234.33694632613
4380,84.14285714285714,0.05,1.05,329025.3868125001,71225.38681250007
4381,205.19911504424778,0.047,1.047,347124.3734532268,71224.37345322681
4382,88.84325804243669,0.047,1.047,347124.3734532268,71224.37345322681
4383,116.52777777777779,0.042,1.042,383014.05026759027,71214.05026759027
4384,188.78591288229842,0.042,1.042,382768.37095375604,71168.37095375604
4385,99.61563100576554,0.042,1.042,382768.37095375604,71168.37095375604
4386,108.52904820766378,0.039,1.039,408528.92952261155,71128.92952261155
4387,109.66514459665144,0.047,1.047,346621.1123101268,71121.11231012677
4388,153.62673186634066,0.042,1.042,382277.0123260875,71077.01232608751
4389,87.53405994550408,0.047,1.047,346369.4817385768,71069.48173857678
4390,139.8576512455516,0.039,1.039,408044.6035836399,71044.6035836399
4391,86.91070438158624,0.039,1.039,408044.6035836399,71044.6035836399
4392,133.8345864661654,0.042,1.042,382031.3330122533,71031.33301225328
4393,153.83597883597884,0.065,1.065,262919.6307094584,71019.63070945838
4394,104.53531598513011,0.047,1.047,346117.8511670268,71017.85116702679
4395,104.68085106382978,0.039,1.039,407681.3591294111,70981.35912941111
4396,288.6535552193646,0.05,1.05,327876.7334062501,70976.73340625007
4397,129.76588628762542,0.047,1.047,345740.4053097018,70940.4053097018
4398,168.91774891774892,0.042,1.042,381539.9743845848,70939.97438458481
4399,115.36491677336748,0.039,1.039,407318.1146751823,70918.11467518233
4400,156.48926237161533,0.047,1.047,345614.5900239268,70914.59002392681
4401,83.70086289549377,0.065,1.065,262508.6047104337,70908.60471043369
4402,76.94736842105263,0.039,1.039,407075.9517056965,70875.95170569653
4403,140.88050314465409,0.065,1.065,262371.5960440921,70871.59604409209
4404,198.3695652173913,0.047,1.047,345362.9594523768,70862.95945237682
4405,74.65940054495913,0.05,1.05,327238.5926250001,70838.5926250001
4406,78.71148459383754,0.065,1.065,262234.58737775055,70834.58737775055
4407,188.41201716738198,0.039,1.039,406833.78873621067,70833.78873621067
4408,42.248520710059175,0.053,1.053,311226.32120035845,70826.32120035845
4409,143.2156862745098,0.042,1.042,380925.77609999914,70825.77609999914
4410,87.87671232876713,0.047,1.047,345111.32888082677,70811.32888082677
4411,35.256410256410255,0.047,1.047,345111.32888082677,70811.32888082677
4412,157.3293172690763,0.05,1.05,327110.9644687501,70810.96446875011
4413,120.56798623063682,0.05,1.05,327110.9644687501,70810.96446875011
4414,98.71794871794873,0.042,1.042,380802.93644308206,70802.93644308206
4415,94.5748987854251,0.053,1.053,311096.85933629837,70796.85933629837
4416,81.44475920679886,0.05,1.05,326983.3363125001,70783.33631250012
4417,127.59322033898306,0.039,1.039,406470.5442819819,70770.54428198189
4418,114.24619640387274,0.042,1.042,380557.2571292478,70757.25712924782
4419,157.9554189085319,0.039,1.039,406349.462797239,70749.46279723902
4420,81.44943212547324,0.039,1.039,406228.3813124961,70728.38131249609
4421,146.79911699779248,0.039,1.039,406107.29982775316,70707.29982775316
4422,166.35111876075732,0.042,1.042,380188.73815849645,70688.73815849645
4423,225.53398058252426,0.039,1.039,405986.21834301023,70686.21834301023
4424,152.58302583025832,0.047,1.047,344482.2524519518,70682.25245195179
4425,56.38852672750978,0.053,1.053,310579.0118800582,70679.01188005821
4426,141.54863078375826,0.05,1.05,326472.8236875001,70672.82368750009
4427,82.83261802575107,0.05,1.05,326217.5673750001,70617.5673750001
4428,63.63636363636363,0.065,1.065,261412.53537970118,70612.53537970118
4429,113.17241379310346,0.042,1.042,379697.3795308279,70597.37953082792
4430,101.93003618817853,0.039,1.039,405380.81091929565,70580.81091929565
4431,98.22380106571936,0.039,1.039,405380.81091929565,70580.81091929565
4432,117.15647339158062,0.047,1.047,343978.9913088518,70578.99130885181
4433,124.64788732394365,0.05,1.05,325707.05475000007,70507.05475000007
4434,238.0065717415115,0.042,1.042,379083.1812462423,70483.18124624231
4435,150.2838605028386,0.042,1.042,379083.1812462423,70483.18124624231
4436,94.8135198135198,0.039,1.039,404775.403495581,70475.403495581
4437,143.87351778656125,0.042,1.042,378960.3415893252,70460.34158932522
4438,170.70063694267517,0.05,1.05,325451.7984375001,70451.79843750008
4439,62.21166892808684,0.053,1.053,309543.3169675778,70443.31696757779
4440,160.47297297297297,0.042,1.042,378837.5019324081,70437.50193240808
4441,116.75170068027212,0.05,1.05,325324.1702812501,70424.17028125009
4442,130.4054054054054,0.047,1.047,343224.0995942018,70424.09959420178
4443,123.34152334152336,0.047,1.047,343098.2843084268,70398.28430842678
4444,93.88379204892966,0.065,1.065,260590.4833816518,70390.48338165181
4445,149.47683109118086,0.039,1.039,404169.9960718664,70369.99607186642
4446,132.1279554937413,0.039,1.039,404169.9960718664,70369.99607186642
4447,126.92046227056424,0.039,1.039,404169.9960718664,70369.99607186642
4448,96.2202136400986,0.053,1.053,309154.93137539766,70354.93137539766
4449,45.87660354306659,0.053,1.053,309154.93137539766,70354.93137539766
4450,221.69720347155257,0.039,1.039,403927.8331023806,70327.83310238062
4451,71.58273381294964,0.053,1.053,308766.54578321753,70266.54578321753
4452,176.13918806959404,0.039,1.039,403564.58864815184,70264.58864815184
4453,147.43875278396436,0.039,1.039,403564.58864815184,70264.58864815184
4454,206.01684717208184,0.05,1.05,324558.40134375007,70258.40134375007
4455,173.78800328677076,0.039,1.039,403443.5071634089,70243.50716340891
4456,123.9647577092511,0.05,1.05,324430.7731875001,70230.77318750008
4457,135.90651558073654,0.039,1.039,403322.425678666,70222.42567866598
4458,258.6931155192532,0.042,1.042,377609.10536323686,70209.10536323686
4459,32.67155804920156,0.042,1.042,377609.10536323686,70209.10536323686
4460,135.71428571428572,0.05,1.05,324303.1450312501,70203.14503125008
4461,130.8149405772496,0.047,1.047,342091.76202222676,70191.76202222676
4462,132.14783821478383,0.039,1.039,403080.2627091802,70180.26270918018
4463,108.32290362953691,0.039,1.039,403080.2627091802,70180.26270918018
4464,95.24926686217009,0.039,1.039,403080.2627091802,70180.26270918018
4465,96.47668393782384,0.065,1.065,259768.4313836024,70168.43138360241
4466,120.53122756640344,0.042,1.042,377363.4260494026,70163.42604940262
4467,106.3895781637717,0.039,1.039,402838.0997396943,70138.09973969433
4468,82.36619718309859,0.04,1.04,393830.5445068801,70130.5445068801
4469,163.26207442596993,0.039,1.039,402595.9367702085,70095.93677020847
4470,106.3935443823712,0.039,1.039,402595.9367702085,70095.93677020847
4471,165.49520766773162,0.039,1.039,402474.85528546554,70074.85528546554
4472,124.40033085194375,0.047,1.047,341336.8703075768,70036.87030757678
4473,192.94532627865962,0.039,1.039,402232.69231597974,70032.69231597974
4474,82.17224355458036,0.039,1.039,402111.6108312368,70011.61083123682
4475,148.9194499017682,0.05,1.05,323409.74793750007,70009.74793750007
4476,100.33726812816188,0.053,1.053,307601.3890066771,70001.38900667708
4477,94.75409836065573,0.053,1.053,307601.3890066771,70001.38900667708
4478,42.10526315789473,0.053,1.053,307601.3890066771,70001.38900667708
4479,377.2887323943662,0.047,1.047,341085.2397360268,69985.2397360268
4480,82.80512474713419,0.047,1.047,341085.2397360268,69985.2397360268
4481,155.60040363269425,0.05,1.05,323282.1197812501,69982.11978125008
4482,125.12858192505512,0.042,1.042,376380.70879406563,69980.70879406563
4483,65.045170257123,0.053,1.053,307471.927142617,69971.927142617
